svd_1,svd_2,color_group
0.07034388773858882,-0.010218312773433626,RTD Coffee
0.0578465659729245,0.03204229008524026,RTD Coffee
0.3269653804872929,-0.13374227168401187,Juice Drinks (up to 24% Juice)
0.32761372827026936,-0.16473401465224838,Not from Concentrate 100% Juice
0.05492061489876627,0.009933293092669385,other
0.22864035280447076,-0.05966162274740043,Juice Drinks (up to 24% Juice)
0.23968081656984447,0.5499512399834866,other
0.07033102963983467,0.03622831290387631,Liquid Concentrates
0.26829884451475833,-0.13970194805383554,Not from Concentrate 100% Juice
0.2657012827558628,-0.12649662556021612,other
0.14850624621903105,0.33819686197087856,Functional Bottled Water
0.2504124541214308,-0.1235128467403904,Not from Concentrate 100% Juice
0.04094327340011262,0.028120642321740552,other
0.03008790473677138,0.016342379836507246,RTD Coffee
0.11328307692892192,0.14458838202841387,Other Non-Cola Carbonates
0.07176331171483433,0.04361110722798612,other
0.06514206824973362,0.04608219906822615,Other Non-Cola Carbonates
0.09088911111086982,0.001635288669684381,Energy Drinks
0.23461503814628296,0.5849835312973002,other
0.0421124975995062,0.0788376540197258,other
0.06023355110953758,0.006497371809206177,Energy Drinks
0.16038327789660467,0.3967709803791716,Functional Bottled Water
0.1961424863216402,0.09954432397586606,other
0.2658959075002574,-0.13980320601029658,other
0.12629735308184664,0.28909385690722017,other
0.04116596253382457,0.026374629054078814,other
0.15587692979812862,0.31830263985933493,other
0.3404162673518044,-0.14660752341393474,Not from Concentrate 100% Juice
0.1327854675888089,0.054494688811789815,Energy Drinks
0.10416467123826324,0.2526545830134453,other
0.09133005489855021,0.07522711483106498,Other Non-Cola Carbonates
0.1451164863103076,0.2834396703976733,Functional Bottled Water
0.12073107115877528,0.10353531448147753,other
0.06943108494961399,0.062204825753193166,Other Non-Cola Carbonates
0.06188552972412689,0.04554235059134553,Other Non-Cola Carbonates
0.056292032915774004,0.03607885317155256,other
0.15455517636681163,0.07574075836439789,Other Non-Cola Carbonates
0.060625113322430285,-0.0028824185833421635,other
0.11956666676860528,0.06017981979969803,other
0.16051425592417784,0.4006433407014993,other
0.2954868362899414,-0.08747076017736152,Not from Concentrate 100% Juice
0.05530795958261419,0.03213622636482748,RTD Coffee
0.08605162937496065,-0.011941346890728673,RTD Coffee
0.14711078452137075,0.3628874639293996,other
0.27277602809842644,-0.13500733179622504,Not from Concentrate 100% Juice
0.0872382829805775,-0.010610352724091289,RTD Coffee
0.03651590705090218,0.01633257262181909,Liquid Concentrates
0.2794776762887179,-0.14391967330678399,Not from Concentrate 100% Juice
0.14257659632903666,0.353715310105584,other
0.05528201895752152,0.041310605039094665,Other Non-Cola Carbonates
0.07123550266413775,-0.014659180486913368,Liquid Concentrates
0.4844488940465407,-0.22738936578090344,Not from Concentrate 100% Juice
0.10651734888785654,0.05492800749434845,Other Non-Cola Carbonates
0.1869367371260653,-0.08143571827770578,Juice Drinks (up to 24% Juice)
0.13433636679624836,0.05225076688467226,Energy Drinks
0.05886100841535604,0.06875494400702671,other
0.06162324136944573,0.049477139921898394,Other Non-Cola Carbonates
0.24199843250746553,-0.11333956555682541,Not from Concentrate 100% Juice
0.199511660191669,0.4175884332565239,Functional Bottled Water
0.2703521157597254,-0.13470013713473986,other
0.06521517607435394,0.012281196623448329,Liquid Concentrates
0.038456490883262674,0.02253369791215545,other
0.16020561540370895,0.3704027849872499,Functional Bottled Water
0.2224792517569771,-0.11576923263790884,other
0.2819540531271337,-0.13788869619859578,other
0.05543363033061619,0.0325652266892641,Liquid Concentrates
0.0835225128207091,0.05706108430817242,Other Non-Cola Carbonates
0.05936605206838325,0.04358864145496961,Other Non-Cola Carbonates
0.07869004473672517,0.0437178791195231,other
0.3537463095987636,-0.1851444135969429,Not from Concentrate 100% Juice
